s.no,helpfulVoteCount,productASIN,rating,reviewID,reviewPosition,reviewTitle,reviewURL,verifiedPurchase,sentiment_score,at,content_clean,text_length
5055,5,B0CKSXVKCQ,4.0,R3AEMDMDI22T4N,3,Very thin and the interior is not flannel,https://www.amazon.com/review/R3AEMDMDI22T4N,True,0.2928571428571428,2025-01-08,"this jacket looks very nice for a light wind breaker jacket. it is not a winter jacket. the lining that looks like a flannel pattern is just flannel pattern printed on thin windbreaker material, it is not soft or warm cotton. it fits true to size.",46
5056,37,B0CKSXVKCQ,5.0,RLY1QURVYO3MF,4,"GREAT quality and style, but runs large.",https://www.amazon.com/review/RLY1QURVYO3MF,True,0.2583333333333333,2024-02-20,"amazon suggested i order the medium size. i am 5'8 and 165 pounds, and i wear a medium in most things. it was too long in the arms, waist, and too big around the barrel. this style looks better as a slim fit, and it's quite stylish. appropriate as a jacket for nice restaurants and such. i've been wanting a skewed-formal black jacket for years now, as my partner has one, but i simply couldn't find one that didn't have a weird zipper on the chest, downgrading the formality. this one is great, it's comfy, fabric is nice and doesn't look or feel cheap. it's not windbreaker-type fabric as one other review states. after getting the small size, i'm utterly thrilled. absolutely 5 stars for the price.",127
5057,0,B0CKSXVKCQ,5.0,R2XR1LXUGXAORX,5,Worth every dollar,https://www.amazon.com/review/R2XR1LXUGXAORX,True,0.5,2025-01-26,nice jacket. fits well. well made.,6
5058,0,B0CKSXVKCQ,3.0,R1X2BWHHMRNLNA,6,"Too thin, beautiful quality",https://www.amazon.com/review/R1X2BWHHMRNLNA,True,0.2249999999999999,2025-03-01,beautiful well designed and too thin for me felt like a shirt costume,13
5059,0,B0CKSXVKCQ,4.0,R1XKYWC1OOAXLT,7,Not bad for $35,https://www.amazon.com/review/R1XKYWC1OOAXLT,True,0.41,2025-01-24,"this is a very lightweight jacket, but it is synthetic, so it blocks the wind really well. for texas winters average 25-30 f i just layer it with a hoodie underneath and i am toasty warm. then when i get to the office, i just take off the jacket and wear my hoodie and i'm comfortable.i ordered an xxl and it fits perfectly. i'm about a 50-52 chest with a 34 sleeve length.",73
5060,0,B0CKSXVKCQ,5.0,R3F7DZ0M2OB9G8,8,Just what I needed,https://www.amazon.com/review/R3F7DZ0M2OB9G8,True,0.3239795918367347,2025-02-05,"i am 5 foot 7 inches at 175 lbs and the large fit me just right. it's easy to move around in and the arm length was just fine. this was replacing a 10yr old sports illustrated promotion wind breaker, so it didn't have to be that great. but it turned out to be just what i needed for the outdoors on a 40 to 50 degree day with a warm shirt underneath. the pocket inside was just right for the cell phone as were the two pockets outside. now let's see how it does over time. hopefully it lasts a long time. i'm pretty happy with it.",108
5061,0,B0CKSXVKCQ,4.0,RPLJL60I8OW7,9,never fly a kite in a thunderstorm,https://www.amazon.com/review/RPLJL60I8OW7,True,0.28,2025-02-27,pretty good exactly what i thought it would be fit was dead on,13
5062,0,B0CKSXVKCQ,5.0,R12RMX3XFXKBXL,10,Great,https://www.amazon.com/review/R12RMX3XFXKBXL,True,0.4,2025-03-02,it's made nice. i've supposing received many compliments on my jacket. people asked my where i got it and were surprised when i told them it was just a cheap amazon buy,32
5063,0,B0D7ZT9VCM,5.0,R14YDVBV9DCTVX,1,New favorite,https://www.amazon.com/review/R14YDVBV9DCTVX,True,0.4333333333333334,2025-02-25,my son wears a mens medium and this fits perfect. warm and easy to put on. looks great. price was very reasonable. the fabric on the outside is easy to wipe. wore it all winter and in the snow. so far no signs of wear. a lot of great pockets. inside ones too. will buy it again when we need the next size.,63
5064,10,B0D7ZT9VCM,5.0,R9RCQTKX65GNH,2,High Quality and Perfect Fit!!!,https://www.amazon.com/review/R9RCQTKX65GNH,True,0.5625,2024-11-09,"this is a great product! it fits perfectly, and i like the style. it is very well made considering the low price. very warm and waterproof and comfortable to wear. it's the best optioncheap and worth it.",37
5065,10,B0D7ZT9VCM,5.0,R3SM41U0E97YSN,3,Great Value and Good Looking,https://www.amazon.com/review/R3SM41U0E97YSN,True,0.425,2024-10-25,this is really good looking and on point for style. the durable fabric is a great buffer for the cold weather. it is nicely lined and is true to size. my husband got a medium and he can wear a sweater underneath without it binding or feeling snug. this coat was definitely a good value.,55
5066,3,B0D7ZT9VCM,5.0,R351CTJ74V6N3T,4,Coat is of high quality and is waterproof and windproof.,https://www.amazon.com/review/R351CTJ74V6N3T,True,0.3083333333333333,2024-12-03,"the coat is very well made and this size small fit my stepson who is 12, 54, and weighs about 110 lbs. it is lightweight but the coat keeps him warm in cold temperatures and resists the wind. this pattern is especially nice looking and looks good on him.",49
5067,0,B0D7ZT9VCM,4.0,R116W9PU0ND5RN,5,Nice Jacket for the Money,https://www.amazon.com/review/R116W9PU0ND5RN,True,0.359090909090909,2025-01-16,"bought this because i was in need of a new jacket. for the money, this is a nice jacket, good for most moderate weather.",24
5068,0,B0D7ZT9VCM,5.0,RCME3H1W3WJSF,6,True To Description,https://www.amazon.com/review/RCME3H1W3WJSF,True,0.3066666666666667,2025-01-15,fit perfectly. warm. dry. not too heavy nor bulky. great buywould buy again.,13
5069,0,B0D7ZT9VCM,5.0,RHDV1CW3SUFAM,7,Carhartt quality,https://www.amazon.com/review/RHDV1CW3SUFAM,True,0.175,2025-01-31,"this coat is like carhartt quality. it may not be as thick but, it keeps you warm just the same. extra pockets are a plus. comfortable and durable.",28
5070,0,B0D7ZT9VCM,5.0,RA2WKAFGSR5J3,8,Great pick,https://www.amazon.com/review/RA2WKAFGSR5J3,True,0.5333333333333333,2025-03-07,"it fits my son well, colors are very nice. the jacket is warm.",13
5071,0,B0D7ZT9VCM,5.0,R1IGFFKMHYJMRJ,9,Lightweight warm and waterproof,https://www.amazon.com/review/R1IGFFKMHYJMRJ,True,0.5041666666666667,2025-02-16,"i am so glad i ordered this coat. i love it! had a chance to wear it in the freezing rain and kept me nice and dry and warm! it is lightweight and not bulky which i absolutely love! this was a great decision getting this and i recommend this for anyone looking for a lightweight warm, waterproof and windproof coat.",61
5072,0,B0D7ZT9VCM,5.0,R33A4300H9T1EZ,10,LOVE IT.,https://www.amazon.com/review/R33A4300H9T1EZ,True,0.25,2025-03-02,looks great. it's really waterproof. not for the coldest weather. sizing is a bit on the small side.,18
5073,0,B0921G7MCY,5.0,R2R2W66JD3TVJ2,1,Great quality coat and very warm,https://www.amazon.com/review/R2R2W66JD3TVJ2,True,0.4636363636363636,2025-01-12,"this was a christmas gift for my picky son. he is not into coats and likes mostly zippered hoodies, so i was surprised when he put a jacket on his christmas list. this one was perfect. not too puffy, stylish and good brand. fit as described. looked so nice i wish they'd had my size! he was very pleased. has a hood, which was also a plus. also liked the zippered pockets on the outside. arrived timely, even with some christmas shipping issues. really likes this gift.",87
5074,0,B0921G7MCY,5.0,RRE756H59P0RT,2,Great coat,https://www.amazon.com/review/RRE756H59P0RT,True,0.3597619047619048,2024-12-15,"really nice, well-made coat. feels and looks more expensive than it is. large fits my 6 180 lb frame perfectly, including sleeves 33-34 inch shirt inseam. tried north face brand but sleeves were way too long. coat feels light to wear, easy to move in, but is very warm, even in sub freezing temps. quality zipper too. 100 percent satisfied.",60
5075,0,B0921G7MCY,5.0,R2IE3SR53CCS9C,3,Stylish and warm,https://www.amazon.com/review/R2IE3SR53CCS9C,True,0.4528571428571428,2025-01-17,i bought this jacket for my son and he absolutely loves it. he said it is warmer than his normal winter coat. i am going to wash it and i will update after i wash it and let you know how that turned out. also i sized up. he's a medium and i ordered him a large. perfect fit,59
5076,0,B0921G7MCY,5.0,R2ROIJE1N621SR,4,Great!,https://www.amazon.com/review/R2ROIJE1N621SR,True,0.2714285714285714,2025-01-20,very happy! ordered two of these for my teen boys and they look really nice. i like how its warm enough for cold weather but also doesnt feel too puffy. stylish and well made.,34
5077,2,B0921G7MCY,4.0,RQ2OQEDOOG7B8,5,Warm and cozy,https://www.amazon.com/review/RQ2OQEDOOG7B8,True,0.2697278911564625,2024-12-11,"for moderate winter temperatures this is fine . well made and zipper is a good one . deep pockets are nice . but as other reviewers said , a bit snug in the sleeves . however its not tight under the arms nor in the sleeves once you have it on . color was true to advertising.",57
5078,0,B0921G7MCY,5.0,R3Y51V0891VIZ,6,Great jacket,https://www.amazon.com/review/R3Y51V0891VIZ,True,0.3214285714285714,2025-02-27,i rarely write reviews and usually they're negative okay this brand is awesome bing calvin klein very comfortable and warm,20
5079,18,B0921G7MCY,5.0,R1OF14NS48925C,7,An Unbeatable Jacket at an Unbelievable Price,https://www.amazon.com/review/R1OF14NS48925C,True,0.4888405797101449,2023-11-16,"i've been searching for a high-quality winter jacket for quite some time, and i'm so glad i stumbled upon this one. from the moment i put it on, i was impressed by the incredible warmth it provides. even in temperatures as low as 10f, i've been able to stay comfortably warm without needing additional layers.the secret to this jacket's warmth lies in its sorona aura filler. this innovative material is known for its exceptional thermal insulation properties, and it's the same filler used by premium brands like spyder, who charge upwards of 300 for their jackets. the fact that this jacket offers the same premium quality filler at a fraction of the cost is simply remarkable.aside from its outstanding warmth, i'm also blown away by the jacket's stylish design and comfortable fit. it's incredibly lightweight and doesn't feel bulky or restrictive at all. the materials used are top-notch, and the stitching is impeccable. i can confidently say that this jacket is built to last.overall, i'm absolutely thrilled with my purchase of this jacket. it's an exceptional value that surpasses my expectations in every way. i highly recommend it to anyone seeking a warm, stylish, and durable jacket that won't break the bank. you won't find a better jacket at this price point.",212
